Id tin ,Tieu de tin ,Dia diem tuyen dung ,Tinh thanh tuyen dung ,Chuc vu ,Muc luong ,Hinh thuc lam viec ,Nhu cau,Nganh nghe ,Linh vuc ,Kinh nghiem ,Id cong ty 
780648,Viec Lam part-time 2-3 gio mot ngay luong 7-9 trieu mot thang uy tin nhan luong tuan,Quan Thu Duc Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Ban thoi gian,2,"My pham - Thoi trang - Trang suc, Viec lam ban hang, Telesales",nhan vien ban hang luong cao,Khong yeu cau,77463
780528,Viec lam them tai nha thoi gian 2-3 gio mot ngay luong 7-9 trieu 1 thang duoc lam lau dai,Thanh Pho Bien Hoa Dong Nai,Dong Nai,Nhan vien,10 - 15 trieu,Ban thoi gian,2,"Chan nuoi - Thu y, An toan lao dong, Y te - Duoc",dieu duong moi ra truong,Khong yeu cau,77463
780526,Tuyen Partime hay Fulltime lam them 2-3h ngay luong 5-9trieu mot thang uy tin,Quan Tan Binh Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Ban thoi gian,2,"In an - Xuat ban, Tim viec lam them, Sinh vien moi tot nghiep - Thuc tap",quan ly xuong in lua,Khong yeu cau,77463
780363,Viec lam tai nha chi 2-3 gio mot ngay luong 8-9 gio mot ngay va nhieu che do thuong cao,Huyen Ben Luc Long An,Long An,Nhan vien,10 - 15 trieu,Ban thoi gian,2,"Y te - Duoc, Dau bep - phu bep, Sinh vien lam them",phu bep hoa,Khong yeu cau,77463
780358,Viec lam them buoi toi luong 7-9 trieu mot thang thoi gian tu do,Quan Tan Binh Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Ban thoi gian,2,"Khu che xuat - Khu cong nghiep, Dien - Dien tu, Dau bep - phu bep",dau bep luong cao,Khong yeu cau,77463
782342,Can tuyen 5 nhan vien cham soc khach hang,KCN Tan Dong Hiep B,Binh Duong,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,Cham soc khach hang,nhan vien cham soc khach hang,Khong yeu cau,79673
781686,Thuc tap marketing,Lau 5 so 1448 duong 3 thang 2 Quan 11,Ho Chi Minh,Thuc tap sinh,Thoa thuan,Ban thoi gian,2,Marketing - PR,nhan vien marketing online,Khong yeu cau,80169
781252,THUC TAP SINH - NHAN SU,Lau 5 so 1448 duong 3 thang 2 Quan 11,Ho Chi Minh,Thuc tap sinh,Thoa thuan,Ban thoi gian,2,Nhan su,nhan su tong hop,Khong yeu cau,80169
781160,Thuc tap sinh MO,Lau 5 so 1448 duong 3 thang 2 Quan 11,Ho Chi Minh,Thuc tap sinh,Thoa thuan,Ban thoi gian,2,Marketing - PR,thuc tap marketing online,Khong yeu cau,80169
783282,Truong bo phan Kho,so 1 Trung Hoa,Ha Noi,Truong Phong,Thoa thuan,Toan thoi gian co dinh,2,"San xuat - Van hanh san xuat, Vat tu - Thiet bi",Ky Su Van Hanh May,0 - 1 nam kinh nghiem,81150
781948,Pho phong Nhan su,"Thon Chau Tu, xa Trieu Loc",Thanh Hoa,Pho phong,15 - 20 trieu,Toan thoi gian co dinh,2,Nhan su,Pho Phong Nhan Su,2 - 5 nam kinh nghiem,83168
782470,Nhan vien Telesales co dinh,"6/12 Nguyen Canh Chan, phuong Nguyen Cu Trinh, Quan 1",Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,2,"Cham soc khach hang, Nhan vien kinh doanh, Telesales",telesale online,Khong yeu cau,83283
781066,Nhan vien telesales,"6/12 Nguyen Canh Chan, phuong Nguyen Cu Trinh, Quan 1",Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,2,"Cham soc khach hang, Nhan vien kinh doanh, Telesales",chuyen vien kinh doanh,Khong yeu cau,83283
783184,Nhan Vien Kinh Doanh (khong yeu cau kinh nghiem),"56 Phuong Canh, Nam Tu Liem, Ha Noi",Ha Noi,Nhan vien,Thoa thuan,Khac,2,"Cham soc khach hang, Nhan vien kinh doanh",chuyen vien cham soc khach hang,Khong yeu cau,84581
783710,Truong nhom Leader kinh doanh,"So 107, ngo 139, Phu Dien, Bac Tu Liem, Ha Noi (canh Dai hoc Tai Nguyen & Moi Truong)",Ha Noi,Truong nhom,15 - 20 trieu,Toan thoi gian co dinh,2,"Cham soc khach hang, Viec lam ban hang, Quan tri kinh doanh",truong nhom cham soc khach hang,1 - 2 nam kinh nghiem,85199
783398,Nhan vien Hanh chinh - Nhan su,"Duong Tran Danh Tuyen, P. Phuc Loi",Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Nhan su, Hanh chinh - Van phong, Bao hiem",nhan vien hanh chinh van phong,1 - 2 nam kinh nghiem,86142
781245,Thuc tap sinh Nhan su,Duong 3/2 phuong 11 quan 10,Ho Chi Minh,Thuc tap sinh,Thoa thuan,Toan thoi gian tam thoi,2,"KD bat dong san, Hanh chinh - Van phong",tu van bat dong san,Khong yeu cau,86610
784520,Nhan Vien Ban BDS,06 Nguyen Hoang,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,Nhan vien kinh doanh,nhan vien phong kinh doanh,Khong yeu cau,87193
784474,CHUYEN VIEN TU VAN BDS,06 Nguyen Hoang,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,Nhan vien kinh doanh,nhan vien kinh doanh khong can kinh nghiem,Khong yeu cau,87193
783603,Nhan vien quang cao,06 Nguyen Hoang,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,Marketing - PR,chuyen vien digital marketing,1 - 2 nam kinh nghiem,87193
783109,Nhan vien sales bat dong san,06 Nguyen Hoang,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"KD bat dong san, Tu van, Nhan vien kinh doanh",chuyen vien tu van khach hang,Khong yeu cau,87193
783067,Truong phong kinh doanh BDS,06 Nguyen Hoang,Ho Chi Minh,Truong Phong,10 - 15 trieu,Toan thoi gian co dinh,2,"Nhan vien kinh doanh, KD bat dong san",truong phong kinh doanh bat dong san,1 - 2 nam kinh nghiem,87193
783018,Nhan vien hanh chinh nhan su,06 Nguyen Hoang,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Hanh chinh - Van phong, Thu ky - Tro ly",admin hanh chinh,0 - 1 nam kinh nghiem,87193
782723,Nhan vien tu van bds,06 Nguyen Hoang Phuong An Phu Quan 2,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"KD bat dong san, Tu van, Nhan vien kinh doanh",nhan vien bat dong san,Khong yeu cau,87193
780848,Nhan vien hanh chinh,06 Nguyen Hoang P An Phu Quan 2,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,Hanh chinh - Van phong,nhan vien hanh chinh,0 - 1 nam kinh nghiem,87193
784533,nhan vien thu mua(di lam ngay),kcn tan kim mo rong thi tran can giuoc tinh long an,Long An,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Co khi - Che tao, San xuat - Van hanh san xuat, Hanh chinh - Van phong",nhan vien van phong,Khong yeu cau,87394
780815,Nhan vien hanh chinh nhan su,xom An - lang nghe Tan Trieu - Trieu Khuc - Thanh Tri - Ha Noi,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Hanh chinh - Van phong, Nhan su, Det may - Da giay",nhan su tong hop,1 - 2 nam kinh nghiem,87573
783851,Nhan vien Chung Tu - Xuat Nhap Khau,"-74 Nguyen Thi Minh Khai, Centec Tower, P.6, Quan 3, Tp.Hcm",Binh Duong,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Xuat - nhap khau, Thu ky - Tro ly, Nong - Lam - Ngu - Nghiep",tro ly xuat nhap khau,0 - 1 nam kinh nghiem,91450
780718,â˜˜? NHAN VIEN KINH DOANH BAN BUON DU AN,so 35 lo D6 KDT Gelexinco duong Le Trong Tan Ha Dong Ha Noi,Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"Quan tri kinh doanh, Nhan vien kinh doanh, Hanh chinh - Van phong",nhan vien kinh doanh su kien,1 - 2 nam kinh nghiem,93252
784451,Viec lam them luong 7-9 trieu 1 thang buoi toi cho lao dong pho thong khong yeu cau bang cap,Quan Muoi Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Y te - Duoc, Sinh vien lam them, Nganh nghe khac",bo doi xuat ngu,Khong yeu cau,93737
784358,Viec lam Them Cho Hoc Sinh - Luong cao 12 Trieu VND,Quan Tan Phu Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Co khi - Che tao, Sinh vien lam them, Sinh vien moi tot nghiep - Thuc tap",sinh vien cntt lam them,Khong yeu cau,93737
783688,Viec lam them cho sinh vien he 2-3h ngay luong 7-9 trieu 1 thang lam viec gan ket lau dai voi cong ty,Quan Thu Duc Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Khach san - Nha hang, Det may - Da giay, Sinh vien lam them",sinh vien lam them buoi toi,Khong yeu cau,93737
783566,Viec lam them part time luong 7-9tr thang online tai nha thoi gian 2-3h ngay duoc lam lau dai,Thanh Pho Tan An Long An,Long An,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Det may - Da giay, Khach san - Nha hang, Sinh vien lam them",sinh vien lam them buoi toi,Khong yeu cau,93737
783138,Viec lam them he part time them buoi toi 7-9 trieu thang thoi gian 2-3h ngay nhan luong theo tuan,Quan Go Vap Ho Chi Minh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Sinh vien lam them, Y te - Duoc, Viec lam ban hang",nhan vien sieu thi mini,Khong yeu cau,93737
782439,Viec lam them tai nha luong 7-9 trieu chi voi 2-3 gio mot ngay lam them buoi toi uy tin,Quan Chin Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Sinh vien lam them, Dau bep - phu bep, Thuc pham - Do uong",giao thuc an nhanh,Khong yeu cau,93737
782276,Viec lam them thoi gian 2-3h ngay uy tin Buoi toi luong 7-9tr thang phu cap tham nien,Thanh Pho Thu Dau Mot Binh Duong,Binh Duong,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Nong - Lam - Ngu - Nghiep, Dau bep - phu bep, Tim viec lam them",nong san,Khong yeu cau,93737
781755,Viec lam them 2-3h ngay uy tin luong 7-9tr thang uy tin tin cay,Quan Thu Duc Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Co khi - Che tao, Y te - Duoc, Xay dung",ky thuat cong trinh,Khong yeu cau,93737
781050,Viec lam them buoi toi theo gio 2-3h ngay luong cao 7-9tr thang lam viec them online tai nha,Thanh Pho Long Khanh Dong Nai,Dong Nai,Nhan vien,10 - 15 trieu,Ban thoi gian,2,"Lao dong pho thong, Y te - Duoc, Dau bep - phu bep",cong nhan nuoi tom,Khong yeu cau,93737
780997,Viec lam them buoi toi luong 7-9tr thang Viec Lam Ngoai Gio Cho Lao Dong Pho Thong Luong Cao,Quan Thu Duc Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Khach san - Nha hang, Sinh vien lam them, Nhap lieu",sinh vien hat phong tra,Khong yeu cau,93737
780961,Viec lam cho sinh vien Luong khoi diem 5-9tr thang online 2-3h ngay vao thoi gian ranh,Thanh Pho Thuan An Binh Duong,Binh Duong,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Nhap lieu, Dien - Dien tu, Sinh vien lam them",nhan vien bao tri dien cong nghiep,Khong yeu cau,93737
780931,Viec lam Cho sinh vien them 2-3 gio 1 ngay luong cao 7-9 trieu 1thang lam viec them online tai nha,Quan Chin Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Khach san - Nha hang, Sinh vien lam them, Tim viec lam them",nhan vien ban thoi gian,Khong yeu cau,93737
780928,Viec lam TP HCM luong 7-9 trieu thang buoi toi tai nha luong cao khong can kinh nghiem va bang cap 2-3h ngay,Quan Go Vap Ho Chi Minh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Ban thoi gian,2,"Chan nuoi - Thu y, Y te - Duoc, Dien - Dien tu",nhan vien dien cong nghiep,Khong yeu cau,93737
780908,Viec lam themluong 7-9tr thang Tuyen lao dong lam viec part-time 2-3h ngay khong can kinh nghiem,Thanh Pho Vung Tau Ba Ria Vung Tau,Ba Ria Vung Tau,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Sinh vien lam them, Dau bep - phu bep, Telesales",giao vien day nau an,Khong yeu cau,93737
780790,Viec lam them online tai nha can 2-3h ngay luong 7-9 trieu mot thang va khong can bang cap kinh nghiem,Huyen Tan Phu Dong Nai,Dong Nai,Nhan vien,7 - 10 trieu,Ban thoi gian,2,"Le tan - PG - PB, Dau bep - phu bep, Y te - Duoc",bac si part time,Khong yeu cau,93737
780662,Tuyen cong tac vien online co may tinh ket noi internet chi 2-3 gio 1 ngay luong 7-9 trieu 1 thang,Quan Binh Thanh Thanh Pho Ho Chi Minh,Ho Chi Minh,Nhan vien,10 - 15 trieu,Ban thoi gian,2,"Khu che xuat - Khu cong nghiep, Lam dep - The luc - Spa, Kien truc - Tk noi that",quan ly spa,Khong yeu cau,93737
781796,Ke toan truong,441 Nguyen Khang - Yen Hoa - Cau Giay - HN,Ha Noi,Truong Phong,15 - 20 trieu,Toan thoi gian co dinh,2,Ke toan - Kiem toan,truong phong ke toan,2 - 5 nam kinh nghiem,95080
781781,quan ly tap su,"369 Nguyen Trai, phuong Nguyen Cu Trinh",Ho Chi Minh,Nhan vien,15 - 20 trieu,Hop dong,2,Bao hiem,nhan vien ban bao hiem,0 - 1 nam kinh nghiem,97467
781452,Nhan vien Sale Online,"241 Chien Thang, Van Quan, Ha Dong",Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Nhan vien kinh doanh, Viec lam ban hang, Cham soc khach hang",Nhan Vien Sale Online,0 - 1 nam kinh nghiem,100502
782277,Nhan Vien Lap Trinh PHP,30D Kim Ma - Ba Dinh - Ha Noi,Ha Noi,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,2,"IT phan mem, Thiet ke web",lap trinh vien winform,1 - 2 nam kinh nghiem,104247
780830,"Ky Su Xay Dung, Giam Sat, Ky Su Dien Nuoc",85 luong Dinh Cua Phuong Mai dong da ha noi,Ha Noi,Quan ly cap trung,10 - 15 trieu,Toan thoi gian co dinh,2,Xay dung,chuyen vien quan ly du an xay dung,0 - 1 nam kinh nghiem,104775
784377,Ky Thuat Quan Ly Du An,Lo 5 khu nha lien ke moi Cau Giay - Duong Ton That Thuyet,Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"Xay dung, Nganh nghe khac, Quan ly dieu hanh",giam sat xay dung,2 - 5 nam kinh nghiem,112841
782304,Truong Nhom Marketing,Lo 5 khu nha lien ke moi Cau Giay - Duong Ton That Thuyet,Ha Noi,Truong nhom,15 - 20 trieu,Toan thoi gian co dinh,2,"Marketing - PR, Xuat - nhap khau, Xay dung",marketing leader,2 - 5 nam kinh nghiem,112841
780611,Nhan vien Buong phong Khach San,Kim Ma,Ha Noi,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,2,Khach san - Nha hang,Nhan Vien Buong Phong,1 - 2 nam kinh nghiem,113263
782229,Tuyen lao dong pho thong,52D ap 1 xa Xuan Thoi Son huyen Hoc Mon TpHCM DT: (028) 3713 8539 / 3713 7949,Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,2,Det may - Da giay,tho phu may,Khong yeu cau,117035
782091,Tuyen ky thuat chuyen may,52D ap 1 xa Xuan Thoi Son huyen Hoc Mon TpHCM DT: (028) 3713 8539 / 3713 7949,Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,2,Det may - Da giay,ky thuat may,2 - 5 nam kinh nghiem,117035
782028,Tuyen nhan vien nghiep vu,52D ap 1 xa Xuan Thoi Son huyen Hoc Mon TpHCM,Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,2,Det may - Da giay,nhan vien quan ly don hang may mac,1 - 2 nam kinh nghiem,117035
783963,Ky Su Giai Phap BMS,"So 11, ngo 176 Le Trong Tan, Thanh Xuan, Ha Noi",Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"Dien - Dien tu, Ky thuat, Ky thuat ung dung",ky su dien dien tu,1 - 2 nam kinh nghiem,117973
781320,To truong Tien CNC,"144/46 Duong Thong Nhat, P. Dong Hoa, Di An, Binh Duong (Gan Big C Di An)",Binh Duong,Truong nhom,10 - 15 trieu,Toan thoi gian co dinh,2,"Co khi - Che tao, Ky thuat",nhan vien tu van khach hang,2 - 5 nam kinh nghiem,119235
780368,[Ha Noi] Nhan vien tu van ban hang thu nhap len den 20tr,183 Hoang Van Thai Thanh Xuan Ha Noi,Ha Noi,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,2,"Viec lam ban hang, Tu van, Telesales",nhan vien tu van ban hang,0 - 1 nam kinh nghiem,119261
784231,Thiet ke bai giang ( 8 - 10tr) tai Nha Be,"13 Pham Hung noi dai, X Phuoc Loc, H Nha Be",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Giao duc - Dao tao, Thiet ke - My thuat",chuyen vien thiet ke,0 - 1 nam kinh nghiem,122033
784214,"Bien tap Vien - Giao Vien Sach Toan (8-10Tr, Nha Be)","13A Pham Hung, X. Phuoc Loc, H. Nha Be ( 5p di tu Q7 va Q8)",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Giao duc - Dao tao, In an - Xuat ban",giao vien day toan tu duy,0 - 1 nam kinh nghiem,122033
782063,Nhan Vien Lai Xe,Kim Dong - Hoang Mai - Ha Noi,Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,2,Van tai - Lai xe,Lai Xe Cho Giam Doc,5 - 10 nam kinh nghiem,123931
783923,Nhan vien chung tu xuat khau hang hai hang khong,"SUPER CARGO SERVICE HANOI JSC Floor 11th- Mipec office building- No. 229 â€“ Tay Son street, Dong Da district, Ha Noi city, Vietnam",Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"Xuat - nhap khau, Logistic",nhan vien chung tu hang xuat,2 - 5 nam kinh nghiem,123953
781287,NHAN VIEN HANH CHINH LE TAN,Lau 3 - Toa nha Lu Gia - So 70 Lu Gia - Phuong 15 - Quan 11 - TP Ho Chi Minh,Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,2,Hanh chinh - Van phong,nhan vien hanh chinh van phong,1 - 2 nam kinh nghiem,126005
781014,[HCM] NHAN VIEN GIA HAN PHAN MEM CO SAN DATA,70 Lu Gia Phuong 15 Quan 11,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,Cham soc khach hang,nhan vien cham soc khach hang online,Khong yeu cau,126005
782502,QA staff,KCN Trang Bang,Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,2,"Det may - Da giay, Khu che xuat - Khu cong nghiep",qa nganh may,2 - 5 nam kinh nghiem,127777
782903,Ky su Quan ly Thiet ke Dien nhe,Khu do thi Ecopark Van Giang Hung Yen,Hung Yen,Nhan vien,Thoa thuan,Hop dong,2,"Dien - Dien tu, Xay dung, Nganh nghe khac",ky su xay dung dan dung,5 - 10 nam kinh nghiem,128341
782889,Chuyen vien Kiem soat Thiet ke,Khu do thi Ecopark Van Giang Hung Yen,Hung Yen,Nhan vien,Thoa thuan,Hop dong,2,"Kien truc - Tk noi that, Xay dung, Ky thuat",Thiet Ke Kien Truc,2 - 5 nam kinh nghiem,128341
782833,Chuyen vien Tai Chinh,Khu do thi Ecopark Van Giang Hung Yen,Hung Yen,Nhan vien,Thoa thuan,Hop dong,2,"Tai chinh, Ngan hang - Chung khoan - Dau tu, Ke toan - Kiem toan",nhan vien chung khoan,5 - 10 nam kinh nghiem,128341
783502,Nhan vien ke toan tong hop (Ben Luc),Ap Voi La Long Hiep Ben Luc Long An,Long An,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,Ke toan - Kiem toan,ke toan noi bo,1 - 2 nam kinh nghiem,128659
783620,Fontend (ReactJs|Angular| Other),"The Sun Avenue SAV8-22.08, so 28, Duong Mai Chi Tho, Phuong An Phu, Quan 2, TP HO CHI MINH",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,IT phan mem,lap trinh front end,1 - 2 nam kinh nghiem,130955
783134,NHAN VIEN KINH DOANH KHU VUC DONG THAP,Dong Thap,Dong Thap,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"Nhan vien kinh doanh, Phat trien thi truong",chuyen vien kinh doanh,0 - 1 nam kinh nghiem,135307
782998,Nhan vien Kinh doanh co luong cung,"Nha A14 ngach 3/10 duong lien Co, Phuong Cau Dien, Quan nam Tu Liem, Ha Noi",Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Nhan vien kinh doanh, Viec lam ban hang, Tu van",chuyen vien kinh doanh,0 - 1 nam kinh nghiem,139113
784528,tuyen dung nhan vien it Helpdesk,25-27 Duong Trung Tam KCN Tan Tao Tan Tao A Binh Tan,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"IT phan mem, IT Phan cung - mang, Dien tu vien thong",ky su he thong mang,1 - 2 nam kinh nghiem,141091
784523,tuyen dung nhan vien lao dong pho thong,25-27 Duong Trung Tam KCN Tan Tao Tan Tao A Binh Tan,Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,2,"Co khi - Che tao, San xuat - Van hanh san xuat, Nganh nghe khac",cong nhan co khi,Khong yeu cau,141091
782330,Lap trinh vien Unity 3D Mid,"So 10 ngo 109, Pho Nguyen Van Troi, P. Mo Lao, Q. Ha Dong, TP. Ha Noi.",Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,2,IT phan mem,lap trinh game unity,2 - 5 nam kinh nghiem,142003
783323,Nhan vien thiet ke ky thuat,Duong N2 Khu A Khu Cong Nghiep Tho Loc Dien Loc Dien Chau Nghe An,Nghe An,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,"Kien truc - Tk noi that, Xay dung, Co khi - Che tao",kien truc su thiet ke noi that,1 - 2 nam kinh nghiem,147591
783563,Nhan vien kinh doanh,N07 B2 Thanh Thai - Dich Vong - Cau Giay - Ha Noi,Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,2,"Cham soc khach hang, Xuat - nhap khau, Nhan vien kinh doanh",Customer Service,2 - 5 nam kinh nghiem,147679
783343,Ke toan truong,Dong Da,Ha Noi,Truong Phong,Tren 30 trieu,Toan thoi gian co dinh,2,"Ke toan - Kiem toan, Tai chinh",truong phong ke toan,2 - 5 nam kinh nghiem,148881
781832,Thu ky BGD,"Nam Tu Liem, Ha Noi",Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"Thu ky - Tro ly, Ke toan - Kiem toan",Tro Ly Giam Doc Tieng Anh,2 - 5 nam kinh nghiem,148881
783437,Nhan vien tuyen dung {Da Nang},"Lo C2-11 duong Tran Nhan Tong, phuong Tho Quang, quan Son Tra, TP Da Nang",Da Nang,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,Nhan su,nhan vien tuyen dung,1 - 2 nam kinh nghiem,151059
784114,Nhan vien Quan ly trai nghiem khach hang Full-time,1459 Phan Van Tri Phuong 10 Quan Go Vap,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,Cham soc khach hang,truong bo phan cham soc khach hang,0 - 1 nam kinh nghiem,153843
784112,Chuyen vien Nhan su Full-time,1459 Phan Van Tri Phuong 10 Quan Go Vap,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,Nhan su,chuyen vien nhan su,1 - 2 nam kinh nghiem,153843
781556,Nhan vien giao nhan do giat ui,1459 Phan Van Tri phuong 10 quan Go Vap TpHCM,Ho Chi Minh,Nhan vien,5 - 7 trieu,Ban thoi gian,2,"Van chuyen giao nhan, O to - xe may",Giao Hang Bang Xe May,Khong yeu cau,153843
782145,NHAN VIEN THIET KE,143 Ban Co,Ho Chi Minh,Moi Tot Nghiep,5 - 7 trieu,Toan thoi gian co dinh,2,"Thiet ke - My thuat, Sinh vien moi tot nghiep - Thuc tap, In an - Xuat ban",Thiet Ke Do Hoa 2D,Khong yeu cau,154901
782611,TRO LY BOD - TONG HOP,"1768 / 10 / 14 Tinh Lo 10, Tan Tao, Binh Tan, HCM",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,Thu ky - Tro ly,thu ky tro ly giam doc,1 - 2 nam kinh nghiem,155413
782140,NHAN VIEN VAN HANH CNC,"1768/10/14 Tinh Lo 10, Tan Tao , Quan Binh Tan , Ho Chi Minh, Viet Nam",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"Co khi - Che tao, Ky thuat, Ky thuat ung dung",Nhan Vien Van Hanh May CNC,1 - 2 nam kinh nghiem,155413
784061,Ky su Thiet ke ket cau thep,"158 Ngo Gia Tu, Chanh Nghia, Thu Dau Mot, Binh Duong",Binh Duong,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,Xay dung,Ky Su Ket Cau,2 - 5 nam kinh nghiem,158841
782701,Ky su co dien M E- lam viec tai Binh Duong,"158 Ngo Gia Tu, Chanh Nghia, Thu Dau Mot, Binh Duong",Binh Duong,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,"Xay dung, Dien - Dien tu",Ky Su Co Dien,1 - 2 nam kinh nghiem,158841
781265,Phu Trac dac lam viec tai Quan 9,"158 Ngo Gia Tu, Chanh Nghia, Thu Dau Mot, Binh Duong",Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,2,Trac dia,do dac dia chinh,0 - 1 nam kinh nghiem,158841
781254,Ky Thuat Trac Dac Cong Trinh- lam viec tai Quan 9,"158 Ngo Gia Tu, Chanh Nghia, Thu Dau Mot, Binh Duong",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,2,Trac dia,Ky Su Trac Dia,1 - 2 nam kinh nghiem,158841
784433,TAP VU VAN PHONG - AN SUONG - QUAN 12,"So 28 Duong DD11, Khu Biet Thu An Suong, P. Tan Hung Thuan, Quan 12, TP. HCM",Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,2,Phuc vu - Tap vu,tap vu chung cu,0 - 1 nam kinh nghiem,159271
784424,NHAN VIEN MAKETING ONLINE QUAN 12,"So 28 Duong DD11, Khu Biet Thu An Suong, P. Tan Hung Thuan, Quan 12, TP. HCM",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,2,Marketing - PR,Marketing Online,0 - 1 nam kinh nghiem,159271
